R,GS,1 3_,2 3_,3 3_,4 3_,1_2,1_3,2_3,3_4
13.20858691,-0.233596568,-0.226633134,21867.69945,21867.27465,32070.0629,0,0,1.42E-97,0
13.21425594,-0.232995923,-0.226050394,21867.69937,21867.27567,32070.06551,0,0,1.11E-97,0
13.21992497,-0.232397079,-0.225469402,21867.6993,21867.27668,32070.06812,0,0,8.68E-98,0
13.225594,-0.23180003,-0.224890151,21867.69922,21867.27769,32070.07072,0,0,6.78E-98,0
13.23126303,-0.231204769,-0.224312635,21867.69915,21867.2787,32070.07331,0,0,5.30E-98,0
13.23693206,-0.230611292,-0.223736848,21867.69907,21867.2797,32070.07589,0,0,4.14E-98,0
13.24260108,-0.230019591,-0.223162786,21867.699,21867.2807,32070.07847,0,0,3.24E-98,0
13.24827011,-0.22942966,-0.222590441,21867.69892,21867.2817,32070.08104,0,0,2.53E-98,0
13.25393914,-0.228841494,-0.222019807,21867.69885,21867.2827,32070.0836,0,0,1.98E-98,0
13.25960817,-0.228255086,-0.22145088,21867.69877,21867.28369,32070.08615,0,0,1.54E-98,0
13.2652772,-0.22767043,-0.220883653,21867.6987,21867.28468,32070.0887,0,0,1.21E-98,0
13.27094623,-0.227087521,-0.22031812,21867.69863,21867.28567,32070.09124,0,0,9.42E-99,0
13.27661526,-0.226506352,-0.219754276,21867.69855,21867.28665,32070.09377,0,0,7.36E-99,0
13.28228429,-0.225926918,-0.219192114,21867.69848,21867.28763,32070.09629,0,0,5.75E-99,0
13.28795331,-0.225349212,-0.21863163,21867.69841,21867.28861,32070.09881,0,0,4.49E-99,0
13.29362234,-0.22477323,-0.218072817,21867.69833,21867.28958,32070.10131,0,0,3.50E-99,0
13.29929137,-0.224198963,-0.217515669,21867.69826,21867.29055,32070.10381,0,0,2.73E-99,0
13.3049604,-0.223626408,-0.216960182,21867.69819,21867.29152,32070.10631,0,0,2.13E-99,0
13.31062943,-0.223055558,-0.216406349,21867.69812,21867.29249,32070.10879,0,0,1.66E-99,0
13.31629846,-0.222486408,-0.215854164,21867.69805,21867.29345,32070.11127,0,0,1.30E-99,0
13.32196749,-0.221918951,-0.215303623,21867.69797,21867.29441,32070.11374,0,0,1.01E-99,0
13.32763652,-0.221353181,-0.214754719,21867.6979,21867.29537,32070.1162,0,0,7.90E-100,0
13.33330554,-0.220789094,-0.214207447,21867.69783,21867.29633,32070.11866,0,0,6.16E-100,0
13.33897457,-0.220226683,-0.213661802,21867.69776,21867.29728,32070.12111,0,0,4.80E-100,0
13.3446436,-0.219665943,-0.213117777,21867.69769,21867.29823,32070.12355,0,0,3.74E-100,0
13.35031263,-0.219106868,-0.212575368,21867.69762,21867.29917,32070.12599,0,0,2.92E-100,0
13.35598166,-0.218549452,-0.212034568,21867.69755,21867.30012,32070.12841,0,0,2.28E-100,0
13.36165069,-0.21799369,-0.211495373,21867.69748,21867.30106,32070.13083,0,0,1.77E-100,0
13.36731972,-0.217439576,-0.210957777,21867.69741,21867.30199,32070.13325,0,0,1.38E-100,0
13.37298875,-0.216887105,-0.210421775,21867.69734,21867.30293,32070.13565,0,0,1.08E-100,0
13.37865777,-0.21633627,-0.209887361,21867.69727,21867.30386,32070.13805,0,0,8.39E-101,0
13.3843268,-0.215787068,-0.209354529,21867.6972,21867.30479,32070.14044,0,0,6.53E-101,0
13.38999583,-0.21523949,-0.208823275,21867.69713,21867.30572,32070.14282,0,0,5.09E-101,0
13.39566486,-0.214693534,-0.208293594,21867.69706,21867.30664,32070.1452,0,0,3.96E-101,0
13.40133389,-0.214149192,-0.207765478,21867.697,21867.30756,32070.14757,0,0,3.08E-101,0
13.40700292,-0.21360646,-0.207238925,21867.69693,21867.30848,32070.14993,0,0,2.40E-101,0
13.41267195,-0.213065332,-0.206713928,21867.69686,21867.3094,32070.15229,0,0,1.87E-101,0
13.41834098,-0.212525802,-0.206190481,21867.69679,21867.31031,32070.15464,0,0,1.46E-101,0
13.42401,-0.211987866,-0.205668581,21867.69672,21867.31122,32070.15698,0,0,1.13E-101,0
13.42967903,-0.211451518,-0.205148221,21867.69666,21867.31213,32070.15932,0,0,8.81E-102,0
13.43534806,-0.210916752,-0.204629396,21867.69659,21867.31303,32070.16165,0,0,6.86E-102,0
13.44101709,-0.210383563,-0.204112102,21867.69652,21867.31394,32070.16397,0,0,5.33E-102,0
13.44668612,-0.209851946,-0.203596332,21867.69645,21867.31484,32070.16628,0,0,4.15E-102,0
13.45235515,-0.209321896,-0.203082082,21867.69639,21867.31573,32070.16859,0,0,3.23E-102,0
13.45802418,-0.208793407,-0.202569348,21867.69632,21867.31663,32070.17089,0,0,2.51E-102,0
13.46369321,-0.208266474,-0.202058122,21867.69625,21867.31752,32070.17319,0,0,1.95E-102,0
13.46936223,-0.207741092,-0.201548402,21867.69619,21867.31841,32070.17547,0,0,1.52E-102,0
13.47503126,-0.207217256,-0.20104018,21867.69612,21867.3193,32070.17775,0,0,1.18E-102,0
13.48070029,-0.206694959,-0.200533454,21867.69606,21867.32018,32070.18003,0,0,9.16E-103,0
13.48636932,-0.206174199,-0.200028217,21867.69599,21867.32106,32070.1823,0,0,7.12E-103,0
13.49203835,-0.205654968,-0.199524464,21867.69592,21867.32194,32070.18456,0,0,5.53E-103,0
13.49770738,-0.205137262,-0.199022191,21867.69586,21867.32282,32070.18681,0,0,4.30E-103,0
13.50337641,-0.204621076,-0.198521392,21867.69579,21867.32369,32070.18906,0,0,3.34E-103,0
13.50904544,-0.204106404,-0.198022063,21867.69573,21867.32456,32070.1913,0,0,2.59E-103,0
13.51471446,-0.203593243,-0.197524198,21867.69566,21867.32543,32070.19353,0,0,2.01E-103,0
13.52038349,-0.203081586,-0.197027793,21867.6956,21867.32629,32070.19576,0,0,1.56E-103,0
13.52605252,-0.202571428,-0.196532843,21867.69554,21867.32716,32070.19798,0,0,1.21E-103,0
13.53172155,-0.202062765,-0.196039343,21867.69547,21867.32802,32070.2002,0,0,9.42E-104,0
13.53739058,-0.201555591,-0.195547288,21867.69541,21867.32888,32070.20241,0,0,7.31E-104,0
13.54305961,-0.201049902,-0.195056674,21867.69534,21867.32973,32070.20461,0,0,5.68E-104,0
13.54872864,-0.200545693,-0.194567495,21867.69528,21867.33059,32070.2068,0,0,4.40E-104,0
13.55439767,-0.200042958,-0.194079746,21867.69522,21867.33144,32070.20899,0,0,3.42E-104,0
13.56006669,-0.199541693,-0.193593424,21867.69515,21867.33229,32070.21117,0,0,2.65E-104,0
13.56573572,-0.199041893,-0.193108522,21867.69509,21867.33313,32070.21335,0,0,2.06E-104,0
13.57140475,-0.198543552,-0.192625037,21867.69503,21867.33398,32070.21552,0,0,1.59E-104,0
13.57707378,-0.198046667,-0.192142964,21867.69497,21867.33482,32070.21768,0,0,1.24E-104,0
13.58274281,-0.197551232,-0.191662298,21867.6949,21867.33565,32070.21984,0,0,9.59E-105,0
13.58841184,-0.197057242,-0.191183033,21867.69484,21867.33649,32070.22199,0,0,7.43E-105,0
13.59408087,-0.196564693,-0.190705167,21867.69478,21867.33732,32070.22414,0,0,5.76E-105,0
13.5997499,-0.196073579,-0.190228693,21867.69472,21867.33816,32070.22627,0,0,4.47E-105,0
13.60541892,-0.195583897,-0.189753608,21867.69465,21867.33898,32070.22841,0,0,3.46E-105,0
13.61108795,-0.19509564,-0.189279906,21867.69459,21867.33981,32070.23053,0,0,2.68E-105,0
13.61675698,-0.194608805,-0.188807584,21867.69453,21867.34063,32070.23265,0,0,2.08E-105,0
13.62242601,-0.194123387,-0.188336635,21867.69447,21867.34146,32070.23477,0,0,1.61E-105,0
13.62809504,-0.193639381,-0.187867057,21867.69441,21867.34228,32070.23687,0,0,1.25E-105,0
13.63376407,-0.193156782,-0.187398844,21867.69435,21867.34309,32070.23898,0,0,9.66E-106,0
13.6394331,-0.192675585,-0.186931992,21867.69429,21867.34391,32070.24107,0,0,7.48E-106,0
13.64510213,-0.192195787,-0.186466497,21867.69423,21867.34472,32070.24316,0,0,5.79E-106,0
13.65077115,-0.191717382,-0.186002353,21867.69417,21867.34553,32070.24524,0,0,4.48E-106,0
13.65644018,-0.191240366,-0.185539556,21867.69411,21867.34634,32070.24732,0,0,3.47E-106,0
13.66210921,-0.190764733,-0.185078102,21867.69405,21867.34714,32070.24939,0,0,2.68E-106,0
13.66777824,-0.190290481,-0.184617987,21867.69399,21867.34794,32070.25146,0,0,2.08E-106,0
13.67344727,-0.189817603,-0.184159206,21867.69393,21867.34874,32070.25351,0,0,1.61E-106,0
13.6791163,-0.189346096,-0.183701754,21867.69387,21867.34954,32070.25557,0,0,1.24E-106,0
13.68478533,-0.188875954,-0.183245627,21867.69381,21867.35034,32070.25761,0,0,9.62E-107,0
13.69045436,-0.188407174,-0.182790821,21867.69375,21867.35113,32070.25966,0,0,7.44E-107,0
13.69612338,-0.187939751,-0.182337332,21867.69369,21867.35192,32070.26169,0,0,5.75E-107,0
13.70179241,-0.18747368,-0.181885154,21867.69363,21867.35271,32070.26372,0,0,4.45E-107,0
13.70746144,-0.187008957,-0.181434285,21867.69357,21867.3535,32070.26574,0,0,3.44E-107,0
13.71313047,-0.186545578,-0.180984718,21867.69352,21867.35428,32070.26776,0,0,2.66E-107,0
13.7187995,-0.186083537,-0.180536451,21867.69346,21867.35506,32070.26977,0,0,2.06E-107,0
13.72446853,-0.185622831,-0.180089478,21867.6934,21867.35584,32070.27178,0,0,1.59E-107,0
13.73013756,-0.185163455,-0.179643796,21867.69334,21867.35662,32070.27378,0,0,1.23E-107,0
13.73580659,-0.184705405,-0.179199401,21867.69328,21867.3574,32070.27577,0,0,9.48E-108,0
13.74147561,-0.184248677,-0.178756287,21867.69323,21867.35817,32070.27776,0,0,7.33E-108,0
13.74714464,-0.183793265,-0.178314451,21867.69317,21867.35894,32070.27974,0,0,5.66E-108,0
13.75281367,-0.183339166,-0.177873889,21867.69311,21867.35971,32070.28172,0,0,4.37E-108,0
13.7584827,-0.182886376,-0.177434596,21867.69305,21867.36047,32070.28369,0,0,3.38E-108,0
13.76415173,-0.182434889,-0.176996568,21867.693,21867.36124,32070.28566,0,0,2.61E-108,0
13.76982076,-0.181984703,-0.176559801,21867.69294,21867.362,32070.28762,0,0,2.01E-108,0
13.77548979,-0.181535812,-0.176124292,21867.69288,21867.36276,32070.28957,0,0,1.55E-108,0
13.78115882,-0.181088212,-0.175690035,21867.69283,21867.36352,32070.29152,0,0,1.20E-108,0
13.78682784,-0.180641899,-0.175257026,21867.69277,21867.36427,32070.29347,0,0,9.25E-109,0
13.79249687,-0.180196869,-0.174825262,21867.69272,21867.36503,32070.2954,0,0,7.14E-109,0
13.7981659,-0.179753118,-0.174394739,21867.69266,21867.36578,32070.29734,0,0,5.51E-109,0
13.80383493,-0.179310641,-0.173965452,21867.6926,21867.36653,32070.29926,0,0,4.25E-109,0
13.80950396,-0.178869434,-0.173537398,21867.69255,21867.36727,32070.30118,0,0,3.28E-109,0
13.81517299,-0.178429493,-0.173110571,21867.69249,21867.36802,32070.3031,0,0,2.53E-109,0
13.82084202,-0.177990814,-0.172684969,21867.69244,21867.36876,32070.30501,0,0,1.95E-109,0
13.82651105,-0.177553393,-0.172260588,21867.69238,21867.3695,32070.30691,0,0,1.50E-109,0
13.83218008,-0.177117226,-0.171837422,21867.69233,21867.37024,32070.30881,0,0,1.16E-109,0
13.8378491,-0.176682308,-0.171415469,21867.69227,21867.37097,32070.31071,0,0,8.93E-110,0
13.84351813,-0.176248635,-0.170994724,21867.69222,21867.37171,32070.31259,0,0,6.88E-110,0
13.84918716,-0.175816204,-0.170575184,21867.69216,21867.37244,32070.31448,0,0,5.30E-110,0
13.85485619,-0.17538501,-0.170156843,21867.69211,21867.37317,32070.31636,0,0,4.09E-110,0
13.86052522,-0.17495505,-0.1697397,21867.69205,21867.3739,32070.31823,0,0,3.15E-110,0
13.86619425,-0.174526318,-0.169323749,21867.692,21867.37462,32070.32009,0,0,2.42E-110,0
13.87186328,-0.174098812,-0.168908987,21867.69195,21867.37535,32070.32196,0,0,1.87E-110,0
13.87753231,-0.173672527,-0.168495409,21867.69189,21867.37607,32070.32381,0,0,1.44E-110,0
13.88320133,-0.17324746,-0.168083012,21867.69184,21867.37679,32070.32566,0,0,1.11E-110,0
13.88887036,-0.172823605,-0.167671793,21867.69179,21867.3775,32070.32751,0,0,8.52E-111,0
13.89453939,-0.17240096,-0.167261747,21867.69173,21867.37822,32070.32935,0,0,6.56E-111,0
13.90020842,-0.17197952,-0.16685287,21867.69168,21867.37893,32070.33118,0,0,5.05E-111,0
13.90587745,-0.171559282,-0.166445159,21867.69163,21867.37964,32070.33301,0,0,3.89E-111,0
13.91154648,-0.171140241,-0.16603861,21867.69157,21867.38035,32070.33484,0,0,2.99E-111,0
13.91721551,-0.170722394,-0.165633218,21867.69152,21867.38106,32070.33666,0,0,2.30E-111,0
13.92288454,-0.170305737,-0.165228981,21867.69147,21867.38177,32070.33847,0,0,1.77E-111,0
13.92855356,-0.169890265,-0.164825895,21867.69142,21867.38247,32070.34028,0,0,1.36E-111,0
13.93422259,-0.169475976,-0.164423955,21867.69136,21867.38317,32070.34208,0,0,1.05E-111,0
13.93989162,-0.169062864,-0.164023158,21867.69131,21867.38387,32070.34388,0,0,8.05E-112,0
13.94556065,-0.168650927,-0.163623501,21867.69126,21867.38457,32070.34568,0,0,6.19E-112,0
13.95122968,-0.168240161,-0.16322498,21867.69121,21867.38526,32070.34746,0,0,4.76E-112,0
13.95689871,-0.167830561,-0.16282759,21867.69116,21867.38596,32070.34925,0,0,3.66E-112,0
13.96256774,-0.167422124,-0.162431328,21867.6911,21867.38665,32070.35103,0,0,2.81E-112,0
13.96823677,-0.167014847,-0.162036192,21867.69105,21867.38734,32070.3528,0,0,2.16E-112,0
13.97390579,-0.166608724,-0.161642176,21867.691,21867.38802,32070.35457,0,0,1.66E-112,0
13.97957482,-0.166203754,-0.161249277,21867.69095,21867.38871,32070.35633,0,0,1.28E-112,0
13.98524385,-0.165799931,-0.160857492,21867.6909,21867.38939,32070.35809,0,0,9.80E-113,0
13.99091288,-0.165397253,-0.160466818,21867.69085,21867.39007,32070.35984,0,0,7.53E-113,0
13.99658191,-0.164995715,-0.16007725,21867.6908,21867.39075,32070.36159,0,0,5.78E-113,0
14.00225094,-0.164595314,-0.159688785,21867.69075,21867.39143,32070.36333,0,0,4.44E-113,0
14.00791997,-0.164196046,-0.159301419,21867.6907,21867.39211,32070.36507,0,0,3.41E-113,0
14.013589,-0.163797908,-0.158915149,21867.69065,21867.39278,32070.36681,0,0,2.62E-113,0
14.01925802,-0.163400895,-0.158529971,21867.6906,21867.39345,32070.36854,0,0,2.01E-113,0
14.02492705,-0.163005005,-0.158145882,21867.69055,21867.39412,32070.37026,0,0,1.54E-113,0
14.03059608,-0.162610233,-0.157762878,21867.6905,21867.39479,32070.37198,0,0,1.18E-113,0
14.03626511,-0.162216577,-0.157380956,21867.69045,21867.39546,32070.37369,0,0,9.08E-114,0
14.04193414,-0.161824031,-0.157000113,21867.6904,21867.39612,32070.3754,0,0,6.96E-114,0
14.04760317,-0.161432594,-0.156620344,21867.69035,21867.39678,32070.37711,0,0,5.34E-114,0
14.0532722,-0.16104226,-0.156241646,21867.6903,21867.39744,32070.37881,0,0,4.10E-114,0
14.05894123,-0.160653027,-0.155864016,21867.69025,21867.3981,32070.3805,0,0,3.14E-114,0
14.06461025,-0.160264892,-0.155487451,21867.6902,21867.39876,32070.38219,0,0,2.41E-114,0
14.07027928,-0.15987785,-0.155111946,21867.69015,21867.39942,32070.38388,0,0,1.85E-114,0
14.07594831,-0.159491898,-0.154737499,21867.69011,21867.40007,32070.38556,0,0,1.42E-114,0
14.08161734,-0.159107032,-0.154364106,21867.69006,21867.40072,32070.38723,0,0,1.09E-114,0
14.08728637,-0.15872325,-0.153991765,21867.69001,21867.40137,32070.3889,0,0,8.32E-115,0
14.0929554,-0.158340547,-0.15362047,21867.68996,21867.40202,32070.39057,0,0,6.37E-115,0
14.09862443,-0.15795892,-0.153250219,21867.68991,21867.40266,32070.39223,0,0,4.88E-115,0
14.10429346,-0.157578366,-0.15288101,21867.68986,21867.40331,32070.39389,0,0,3.74E-115,0
14.10996248,-0.157198882,-0.152512837,21867.68982,21867.40395,32070.39554,0,0,2.87E-115,0
14.11563151,-0.156820463,-0.152145698,21867.68977,21867.40459,32070.39719,0,0,2.19E-115,0
14.12130054,-0.156443106,-0.151779591,21867.68972,21867.40523,32070.39883,0,0,1.68E-115,0
14.12696957,-0.156066808,-0.15141451,21867.68967,21867.40586,32070.40047,0,0,1.29E-115,0
14.1326386,-0.155691566,-0.151050454,21867.68963,21867.4065,32070.4021,0,0,9.85E-116,0
14.13830763,-0.155317376,-0.150687418,21867.68958,21867.40713,32070.40373,0,0,7.54E-116,0
14.14397666,-0.154944235,-0.1503254,21867.68953,21867.40776,32070.40536,0,0,5.77E-116,0
14.14964569,-0.154572139,-0.149964396,21867.68949,21867.40839,32070.40698,0,0,4.42E-116,0
14.15531471,-0.154201085,-0.149604404,21867.68944,21867.40902,32070.40859,0,0,3.38E-116,0
14.16098374,-0.15383107,-0.149245419,21867.68939,21867.40965,32070.4102,0,0,2.59E-116,0
14.16665277,-0.15346209,-0.148887438,21867.68935,21867.41027,32070.41181,0,0,1.98E-116,0
14.1723218,-0.153094143,-0.148530459,21867.6893,21867.4109,32070.41341,0,0,1.51E-116,0
14.17799083,-0.152727225,-0.148174479,21867.68925,21867.41152,32070.41501,0,0,1.16E-116,0
14.18365986,-0.152361332,-0.147819493,21867.68921,21867.41214,32070.4166,0,0,8.84E-117,0
14.18932889,-0.151996461,-0.147465499,21867.68916,21867.41275,32070.41819,0,0,6.76E-117,0
14.19499792,-0.151632609,-0.147112493,21867.68911,21867.41337,32070.41978,0,0,5.17E-117,0
14.20066694,-0.151269773,-0.146760473,21867.68907,21867.41398,32070.42136,0,0,3.95E-117,0
14.20633597,-0.15090795,-0.146409436,21867.68902,21867.4146,32070.42293,0,0,3.02E-117,0
14.212005,-0.150547135,-0.146059377,21867.68898,21867.41521,32070.4245,0,0,2.31E-117,0
14.21767403,-0.150187327,-0.145710295,21867.68893,21867.41582,32070.42607,0,0,1.76E-117,0
14.22334306,-0.149828522,-0.145362185,21867.68889,21867.41642,32070.42763,0,0,1.35E-117,0
14.22901209,-0.149470716,-0.145015046,21867.68884,21867.41703,32070.42919,0,0,1.03E-117,0
14.23468112,-0.149113907,-0.144668873,21867.6888,21867.41763,32070.43074,0,0,7.86E-118,0
14.24035015,-0.148758092,-0.144323664,21867.68875,21867.41823,32070.43229,0,0,6.00E-118,0
14.24601917,-0.148403266,-0.143979416,21867.68871,21867.41884,32070.43384,0,0,4.58E-118,0
14.2516882,-0.148049427,-0.143636125,21867.68866,21867.41943,32070.43538,0,0,3.50E-118,0
14.25735723,-0.147696573,-0.143293789,21867.68862,21867.42003,32070.43691,0,0,2.67E-118,0
14.26302626,-0.147344699,-0.142952404,21867.68857,21867.42063,32070.43845,0,0,2.04E-118,0
14.26869529,-0.146993802,-0.142611968,21867.68853,21867.42122,32070.43997,0,0,1.56E-118,0
14.27436432,-0.146643881,-0.142272477,21867.68849,21867.42181,32070.4415,0,0,1.19E-118,0
14.28003335,-0.14629493,-0.141933929,21867.68844,21867.4224,32070.44302,0,0,9.06E-119,0
14.28570238,-0.145946948,-0.14159632,21867.6884,21867.42299,32070.44453,0,0,6.91E-119,0
14.2913714,-0.145599932,-0.141259648,21867.68835,21867.42358,32070.44604,0,0,5.27E-119,0
14.29704043,-0.145253877,-0.140923909,21867.68831,21867.42417,32070.44755,0,0,4.02E-119,0
14.30270946,-0.144908782,-0.140589101,21867.68827,21867.42475,32070.44905,0,0,3.06E-119,0
14.30837849,-0.144564643,-0.140255221,21867.68822,21867.42533,32070.45055,0,0,2.34E-119,0
14.31404752,-0.144221457,-0.139922265,21867.68818,21867.42591,32070.45204,0,0,1.78E-119,0
14.31971655,-0.143879221,-0.139590231,21867.68814,21867.42649,32070.45353,0,0,1.36E-119,0
14.32538558,-0.143537932,-0.139259116,21867.68809,21867.42707,32070.45502,0,0,1.04E-119,0
14.33105461,-0.143197588,-0.138928917,21867.68805,21867.42765,32070.4565,0,0,7.89E-120,0
14.33672363,-0.142858184,-0.138599631,21867.68801,21867.42822,32070.45798,0,0,6.01E-120,0
14.34239266,-0.142519719,-0.138271255,21867.68797,21867.42879,32070.45945,0,0,4.58E-120,0
14.34806169,-0.142182188,-0.137943786,21867.68792,21867.42936,32070.46092,0,0,3.49E-120,0
14.35373072,-0.14184559,-0.137617222,21867.68788,21867.42993,32070.46239,0,0,2.66E-120,0
14.35939975,-0.141509922,-0.13729156,21867.68784,21867.4305,32070.46385,0,0,2.02E-120,0
14.36506878,-0.141175179,-0.136966796,21867.6878,21867.43107,32070.46531,0,0,1.54E-120,0
14.37073781,-0.14084136,-0.136642928,21867.68775,21867.43163,32070.46676,0,0,1.17E-120,0
14.37640684,-0.140508462,-0.136319953,21867.68771,21867.4322,32070.46821,0,0,8.93E-121,0
14.38207586,-0.140176481,-0.135997869,21867.68767,21867.43276,32070.46966,0,0,6.80E-121,0
14.38774489,-0.139845415,-0.135676672,21867.68763,21867.43332,32070.4711,0,0,5.17E-121,0
14.39341392,-0.139515261,-0.135356359,21867.68759,21867.43388,32070.47254,0,0,3.94E-121,0
14.39908295,-0.139186016,-0.135036929,21867.68755,21867.43443,32070.47397,0,0,2.99E-121,0
14.40475198,-0.138857677,-0.134718378,21867.6875,21867.43499,32070.4754,0,0,2.28E-121,0
14.41042101,-0.138530241,-0.134400703,21867.68746,21867.43554,32070.47682,0,0,1.73E-121,0
14.41609004,-0.138203706,-0.134083901,21867.68742,21867.4361,32070.47825,0,0,1.32E-121,0
14.42175907,-0.137878069,-0.133767971,21867.68738,21867.43665,32070.47966,0,0,1.00E-121,0
14.4274281,-0.137553326,-0.133452908,21867.68734,21867.4372,32070.48108,0,0,7.62E-122,0
14.43309712,-0.137229475,-0.133138711,21867.6873,21867.43775,32070.48249,0,0,5.79E-122,0
14.43876615,-0.136906513,-0.132825377,21867.68726,21867.43829,32070.48389,0,0,4.40E-122,0
14.44443518,-0.136584438,-0.132512903,21867.68722,21867.43884,32070.4853,0,0,3.35E-122,0
14.45010421,-0.136263246,-0.132201286,21867.68718,21867.43938,32070.4867,0,0,2.54E-122,0
14.45577324,-0.135942936,-0.131890523,21867.68714,21867.43992,32070.48809,0,0,1.93E-122,0
14.46144227,-0.135623503,-0.131580613,21867.6871,21867.44046,32070.48948,0,0,1.47E-122,0
14.4671113,-0.135304946,-0.131271552,21867.68706,21867.441,32070.49087,0,0,1.12E-122,0
14.47278033,-0.134987261,-0.130963337,21867.68702,21867.44154,32070.49225,0,0,8.47E-123,0
14.47844935,-0.134670446,-0.130655966,21867.68698,21867.44208,32070.49363,0,0,6.44E-123,0
14.48411838,-0.134354498,-0.130349437,21867.68694,21867.44261,32070.49501,0,0,4.89E-123,0
14.48978741,-0.134039415,-0.130043746,21867.6869,21867.44315,32070.49638,0,0,3.71E-123,0
14.49545644,-0.133725194,-0.129738892,21867.68686,21867.44368,32070.49775,0,0,2.82E-123,0
14.50112547,-0.133411831,-0.12943487,21867.68682,21867.44421,32070.49911,0,0,2.14E-123,0
